matricula;turma;atividade;tipo_duplicata;valor;vlr_desconto;vlr_multa;vlr_juros;valor_atual;parcela;dt_vencimento;dt_pgto;vlr_pago
1030;4º ANO - MANHÃ;;SE;1100.00;0.00;0.00;0.00;0.00;2;28/02/2025;05/03/2025;935.00
1030;4º ANO - MANHÃ;;SE;1100.00;0.00;0.00;0.00;0.00;3;31/03/2025;31/03/2025;935.00
1030;4º ANO - MANHÃ;;SE;1100.00;0.00;0.00;0.00;0.00;4;30/04/2025;30/04/2025;935.00
1030;4º ANO - MANHÃ;;SE;1100.00;0.00;0.00;0.00;0.00;5;02/06/2025;30/05/2025;935.00
1030;4º ANO - MANHÃ;;SE;1100.00;0.00;0.00;0.00;0.00;6;30/06/2025;01/07/2025;935.00
1030;4º ANO - MANHÃ;;SE;1100.00;0.00;0.00;0.00;0.00;7;31/07/2025;01/08/2025;935.00
1030;4º ANO - MANHÃ;;SE;1100.00;0.00;0.00;0.00;0.00;8;31/08/2025;29/08/2025;935.00
1030;4º ANO - MANHÃ;;SE;1100.00;0.00;0.00;0.00;0.00;9;30/09/2025;01/10/2025;935.00
1030;4º ANO - MANHÃ;;SE;1100.00;0.00;0.00;0.00;0.00;10;31/10/2025;03/11/2025;935.00
827;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;1;31/01/2025;01/12/2024;339.20
827;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;3;31/03/2025;03/04/2025;402.80
827;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;4;30/04/2025;02/05/2025;402.80
827;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;5;02/06/2025;02/06/2025;402.80
827;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;6;05/07/2025;07/07/2025;402.80
827;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;7;05/08/2025;05/08/2025;402.80
827;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;8;05/09/2025;03/09/2025;402.80
827;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;9;05/10/2025;03/10/2025;402.80
827;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;10;05/11/2025;05/11/2025;402.80
827;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;11;01/12/2025;01/12/2025;402.80
827;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;12;22/12/2025;05/01/2026;402.80
893;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;1;31/01/2025;10/12/2024;308.80
893;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;2;28/02/2025;07/02/2025;339.20
893;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;3;31/03/2025;08/03/2025;339.20
893;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;4;30/04/2025;06/04/2025;339.20
893;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;5;02/06/2025;05/05/2025;339.20
893;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;6;30/06/2025;10/06/2025;339.20
893;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;7;31/07/2025;10/07/2025;339.20
893;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;8;01/09/2025;21/08/2025;339.20
893;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;9;30/09/2025;05/09/2025;339.20
893;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;10;31/10/2025;14/10/2025;339.20
893;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;11;01/12/2025;05/11/2025;339.20
893;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;12;22/12/2025;11/12/2025;339.20
674;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;1;31/01/2025;05/12/2024;328.10
674;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;2;28/02/2025;05/03/2025;360.40
674;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;3;31/03/2025;31/03/2025;360.40
674;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;4;30/04/2025;28/04/2025;360.40
674;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;5;02/06/2025;30/05/2025;360.40
674;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;6;30/06/2025;01/07/2025;360.40
674;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;7;31/07/2025;31/07/2025;360.40
674;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;8;31/08/2025;27/08/2025;360.40
674;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;9;30/09/2025;29/09/2025;360.40
674;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;10;31/10/2025;23/10/2025;360.40
775;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;1;31/01/2025;29/11/2024;339.20
775;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;2;28/02/2025;05/03/2025;402.80
775;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;3;31/03/2025;31/03/2025;402.80
775;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;4;30/04/2025;30/04/2025;402.80
775;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;5;02/06/2025;30/05/2025;402.80
775;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;6;30/06/2025;01/07/2025;402.80
775;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;7;31/07/2025;01/08/2025;402.80
775;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;8;31/08/2025;01/09/2025;402.80
775;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;9;30/09/2025;01/10/2025;402.80
775;4º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;10;31/10/2025;03/11/2025;402.80
766;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;1;31/01/2025;07/11/2024;300.00
766;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;2;28/02/2025;27/02/2025;299.98
766;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;3;31/03/2025;31/03/2025;299.00
766;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;4;30/04/2025;30/04/2025;299.00
766;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;5;02/06/2025;02/06/2025;299.00
766;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;6;30/06/2025;30/06/2025;299.00
766;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;7;31/07/2025;31/07/2025;299.98
766;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;8;31/08/2025;02/09/2025;299.98
766;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;9;30/09/2025;01/10/2025;299.98
766;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;10;31/10/2025;03/11/2025;299.98
766;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;11;30/11/2025;02/12/2025;299.98
766;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;12;31/12/2025;02/01/2026;299.98
1025;4º ANO - TARDE;;SE;460.00;0.00;0.00;0.00;0.00;2;28/02/2025;21/02/2025;230.00
1025;4º ANO - TARDE;;SE;460.00;0.00;0.00;0.00;0.00;3;31/03/2025;31/03/2025;230.00
1025;4º ANO - TARDE;;SE;460.00;0.00;0.00;0.00;0.00;4;30/04/2025;30/04/2025;230.00
1025;4º ANO - TARDE;;SE;560.00;0.00;0.00;0.00;0.00;5;02/06/2025;30/05/2025;330.00
1025;4º ANO - TARDE;;SE;560.00;0.00;0.00;0.00;0.00;6;30/06/2025;30/06/2025;330.00
1025;4º ANO - TARDE;;SE;560.00;0.00;0.00;0.00;0.00;7;31/07/2025;18/07/2025;329.95
1025;4º ANO - TARDE;;SE;560.00;0.00;0.00;0.00;0.00;8;31/08/2025;21/08/2025;329.95
1025;4º ANO - TARDE;;SE;560.00;0.00;0.00;0.00;0.00;9;30/09/2025;25/09/2025;329.95
1025;4º ANO - TARDE;;SE;560.00;0.00;0.00;0.00;0.00;10;31/10/2025;21/10/2025;329.95
1025;4º ANO - TARDE;;SE;560.00;0.00;0.00;0.00;0.00;11;30/11/2025;27/11/2025;329.95
1025;4º ANO - TARDE;;SE;560.00;0.00;0.00;0.00;0.00;12;31/12/2025;29/12/2025;329.95
992;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;1;31/01/2025;29/11/2024;339.20
992;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;2;28/02/2025;05/03/2025;327.50
992;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;3;31/03/2025;31/03/2025;327.50
992;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;4;30/04/2025;29/04/2025;327.50
992;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;5;02/06/2025;30/05/2025;327.50
992;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;6;30/06/2025;30/06/2025;327.50
992;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;7;31/07/2025;01/08/2025;327.50
992;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;8;31/08/2025;01/09/2025;327.50
992;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;9;30/09/2025;30/09/2025;327.50
992;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;10;31/10/2025;03/11/2025;327.50
1046;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;1;31/01/2025;28/01/2025;381.60
1046;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;2;28/02/2025;19/02/2025;381.60
1046;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;3;31/03/2025;31/03/2025;381.60
1046;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;4;30/04/2025;30/04/2025;381.60
1046;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;5;02/06/2025;30/05/2025;381.60
1046;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;6;30/06/2025;01/07/2025;381.60
1046;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;7;31/07/2025;01/08/2025;381.60
1046;4º ANO - TARDE;;SE;1190.00;0.00;0.00;0.00;0.00;8;31/08/2025;02/09/2025;1024.95
1046;4º ANO - TARDE;;SE;1190.00;0.00;0.00;0.00;0.00;9;05/10/2025;07/10/2025;1024.95
1046;4º ANO - TARDE;;SE;514.00;0.00;0.00;0.00;0.00;10;05/11/2025;03/11/2025;472.00
1046;4º ANO - TARDE;;SE;514.00;0.00;0.00;0.00;0.00;11;05/12/2025;04/12/2025;472.00
826;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;1;31/01/2025;17/01/2025;360.40
826;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;2;28/02/2025;05/03/2025;360.40
826;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;3;31/03/2025;31/03/2025;360.40
826;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;4;30/04/2025;30/04/2025;360.40
826;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;5;02/06/2025;30/05/2025;360.40
826;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;6;30/06/2025;30/06/2025;360.40
826;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;7;31/07/2025;01/08/2025;360.40
826;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;8;31/08/2025;01/09/2025;360.40
826;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;9;30/09/2025;30/09/2025;360.40
826;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;10;31/10/2025;03/11/2025;360.40
826;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;11;30/11/2025;28/11/2025;360.40
826;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;12;31/12/2025;30/12/2025;360.40
795;4º ANO - TARDE;;SE;1100.00;0.00;0.00;0.00;0.00;1;31/01/2025;29/11/2024;880.00
795;4º ANO - TARDE;;SE;1100.00;0.00;0.00;0.00;0.00;2;28/02/2025;28/02/2025;1045.00
795;4º ANO - TARDE;;SE;1100.00;0.00;0.00;0.00;0.00;3;31/03/2025;31/03/2025;1045.00
795;4º ANO - TARDE;;SE;1100.00;0.00;0.00;0.00;0.00;4;30/04/2025;28/04/2025;1045.00
795;4º ANO - TARDE;;SE;1100.00;0.00;0.00;0.00;0.00;5;02/06/2025;30/05/2025;1045.00
795;4º ANO - TARDE;;SE;1100.00;0.00;0.00;0.00;0.00;6;30/06/2025;01/07/2025;1045.00
795;4º ANO - TARDE;;SE;1100.00;0.00;0.00;0.00;0.00;7;31/07/2025;30/07/2025;1045.00
795;4º ANO - TARDE;;SE;1100.00;0.00;0.00;0.00;0.00;8;31/08/2025;26/08/2025;1045.00
795;4º ANO - TARDE;;SE;1100.00;0.00;0.00;0.00;0.00;9;30/09/2025;30/09/2025;1045.00
795;4º ANO - TARDE;;SE;1100.00;0.00;0.00;0.00;0.00;10;31/10/2025;31/10/2025;1045.00
795;4º ANO - TARDE;;SE;1100.00;0.00;0.00;0.00;0.00;11;30/11/2025;27/11/2025;1045.00
795;4º ANO - TARDE;;SE;1100.00;0.00;0.00;0.00;0.00;12;31/12/2025;30/12/2025;1045.00
957;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;1;31/01/2025;13/01/2025;326.00
957;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;2;28/02/2025;05/03/2025;325.97
957;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;3;31/03/2025;31/03/2025;326.00
957;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;4;30/04/2025;29/04/2025;326.00
957;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;5;02/06/2025;30/05/2025;326.00
957;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;6;30/06/2025;01/07/2025;325.97
957;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;7;31/07/2025;01/08/2025;325.97
957;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;8;31/08/2025;02/09/2025;325.97
957;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;9;30/09/2025;01/10/2025;325.97
957;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;10;31/10/2025;03/11/2025;325.97
1063;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;2;28/02/2025;06/02/2025;339.20
1063;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;3;31/03/2025;04/04/2025;339.20
1063;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;4;30/04/2025;02/05/2025;339.20
1063;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;5;02/06/2025;02/06/2025;339.20
1063;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;6;10/07/2025;09/07/2025;339.20
1063;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;7;31/07/2025;06/08/2025;339.20
1063;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;8;10/09/2025;09/09/2025;339.20
1063;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;9;10/10/2025;09/10/2025;339.20
1063;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;10;10/11/2025;07/11/2025;339.20
1063;4º ANO - TARDE;;SE;424.00;0.00;8.48;1.96;0.00;11;01/12/2025;15/12/2025;434.44
653;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;1;31/01/2025;14/01/2025;360.40
653;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;2;28/02/2025;05/03/2025;360.40
653;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;3;31/03/2025;31/03/2025;360.40
653;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;4;30/04/2025;30/04/2025;360.40
653;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;5;02/06/2025;02/06/2025;360.40
653;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;6;30/06/2025;01/07/2025;360.40
653;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;7;31/07/2025;01/08/2025;360.40
653;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;8;31/08/2025;02/09/2025;360.40
653;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;9;30/09/2025;01/10/2025;360.40
653;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;10;31/10/2025;03/11/2025;360.40
653;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;11;30/11/2025;02/12/2025;360.40
653;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;12;31/12/2025;24/12/2025;360.40
849;4º ANO - TARDE;;SE;1100.00;0.00;0.00;0.00;0.00;1;31/01/2025;30/12/2024;990.00
849;4º ANO - TARDE;;SE;1190.00;0.00;0.00;0.00;0.00;2;28/02/2025;05/03/2025;1079.92
849;4º ANO - TARDE;;SE;1190.00;0.00;0.00;0.00;0.00;3;31/03/2025;31/03/2025;1080.00
849;4º ANO - TARDE;;SE;1190.00;0.00;0.00;0.00;0.00;4;30/04/2025;29/04/2025;1080.00
849;4º ANO - TARDE;;SE;1190.00;0.00;0.00;0.00;0.00;5;02/06/2025;30/05/2025;1080.00
849;4º ANO - TARDE;;SE;1190.00;0.00;0.00;0.00;0.00;6;30/06/2025;30/06/2025;1080.00
849;4º ANO - TARDE;;SE;1190.00;0.00;0.00;0.00;0.00;7;31/07/2025;22/07/2025;1079.92
849;4º ANO - TARDE;;SE;524.00;0.00;0.00;0.00;0.00;8;31/08/2025;26/08/2025;502.78
849;4º ANO - TARDE;;SE;524.00;0.00;0.00;0.00;0.00;9;30/09/2025;17/09/2025;502.78
849;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;10;31/10/2025;21/10/2025;402.80
849;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;11;30/11/2025;21/11/2025;402.80
849;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;12;31/12/2025;23/12/2025;402.80
1002;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;1;31/01/2025;09/12/2024;339.20
1002;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;3;31/03/2025;31/03/2025;339.00
1002;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;4;30/04/2025;30/04/2025;339.00
1002;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;5;02/06/2025;30/05/2025;339.00
1002;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;6;30/06/2025;30/06/2025;339.00
1002;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;7;31/07/2025;31/07/2025;339.00
1002;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;8;01/09/2025;29/08/2025;339.00
1002;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;9;30/09/2025;30/09/2025;339.00
1002;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;10;31/10/2025;31/10/2025;339.00
1002;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;11;01/12/2025;28/11/2025;339.00
1002;4º ANO - TARDE;;SE;424.00;0.00;0.00;0.00;0.00;12;22/12/2025;30/12/2025;339.00
812;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;1;31/01/2025;13/01/2025;347.40
812;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;2;28/02/2025;13/01/2025;360.00
812;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;3;31/03/2025;04/02/2025;360.00
812;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;5;02/06/2025;03/04/2025;360.00
812;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;6;30/06/2025;06/05/2025;360.00
812;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;7;31/07/2025;11/06/2025;360.00
812;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;8;01/09/2025;04/07/2025;360.00
812;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;9;30/09/2025;06/08/2025;360.00
812;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;10;31/10/2025;04/09/2025;360.00
812;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;11;01/12/2025;04/10/2025;360.00
812;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;12;22/12/2025;30/10/2025;360.00
695;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;1;31/01/2025;29/11/2024;339.20
695;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;2;28/02/2025;20/02/2025;402.80
695;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;3;31/03/2025;31/03/2025;402.80
695;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;4;30/04/2025;30/04/2025;402.80
695;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;5;02/06/2025;30/05/2025;402.80
695;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;6;30/06/2025;01/07/2025;402.80
695;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;7;31/07/2025;31/07/2025;402.80
695;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;8;31/08/2025;02/09/2025;402.80
695;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;9;30/09/2025;30/09/2025;402.80
695;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;10;31/10/2025;03/11/2025;402.80
695;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;11;30/11/2025;02/12/2025;402.80
348;5º ANO - MANHÃ;;SE;1100.00;0.00;0.00;0.00;0.00;1;31/01/2025;16/12/2024;868.50
348;5º ANO - MANHÃ;;SE;1100.00;0.00;0.00;0.00;0.00;2;28/02/2025;27/02/2025;990.00
348;5º ANO - MANHÃ;;SE;1100.00;0.00;0.00;0.00;0.00;3;31/03/2025;31/03/2025;990.00
348;5º ANO - MANHÃ;;SE;1100.00;0.00;0.00;0.00;0.00;4;30/04/2025;29/04/2025;990.00
348;5º ANO - MANHÃ;;SE;1100.00;0.00;0.00;0.00;0.00;5;02/06/2025;20/05/2025;990.00
348;5º ANO - MANHÃ;;SE;1100.00;0.00;0.00;0.00;0.00;6;30/06/2025;01/07/2025;990.00
348;5º ANO - MANHÃ;;SE;1100.00;0.00;0.00;0.00;0.00;7;31/07/2025;01/08/2025;990.00
348;5º ANO - MANHÃ;;SE;1100.00;0.00;0.00;0.00;0.00;8;31/08/2025;21/08/2025;990.00
348;5º ANO - MANHÃ;;SE;1100.00;0.00;0.00;0.00;0.00;9;30/09/2025;22/09/2025;990.00
348;5º ANO - MANHÃ;;SE;1100.00;0.00;0.00;0.00;0.00;10;31/10/2025;20/10/2025;990.00
348;5º ANO - MANHÃ;;SE;1100.00;0.00;0.00;0.00;0.00;11;30/11/2025;25/11/2025;990.00
348;5º ANO - MANHÃ;;SE;1100.00;0.00;0.00;0.00;0.00;12;31/12/2025;18/12/2025;990.00
720;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;1;31/01/2025;04/12/2024;289.50
720;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;2;28/02/2025;27/02/2025;318.00
720;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;3;31/03/2025;31/03/2025;318.00
720;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;4;30/04/2025;30/04/2025;318.00
720;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;5;02/06/2025;30/05/2025;318.00
720;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;6;30/06/2025;01/07/2025;318.00
720;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;7;31/07/2025;01/08/2025;318.00
720;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;8;31/08/2025;01/09/2025;318.00
720;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;9;30/09/2025;01/10/2025;318.00
720;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;10;31/10/2025;03/11/2025;318.00
720;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;11;30/11/2025;01/12/2025;318.00
720;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;12;31/12/2025;31/12/2025;318.00
793;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;1;31/01/2025;17/12/2024;347.40
793;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;2;28/02/2025;05/03/2025;381.60
793;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;3;31/03/2025;31/03/2025;381.60
793;5º ANO - MANHÃ;;SE;424.00;0.00;8.48;0.28;0.00;4;30/04/2025;02/05/2025;432.76
793;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;5;02/06/2025;30/05/2025;381.60
793;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;6;30/06/2025;30/06/2025;381.60
793;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;7;31/07/2025;01/08/2025;381.60
793;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;8;31/08/2025;02/09/2025;381.60
793;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;9;30/09/2025;29/09/2025;381.60
793;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;10;31/10/2025;03/11/2025;381.60
793;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;11;30/11/2025;26/11/2025;381.60
495;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;1;31/01/2025;14/01/2025;308.80
495;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;2;28/02/2025;05/03/2025;318.00
495;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;3;31/03/2025;31/03/2025;318.00
495;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;4;30/04/2025;30/04/2025;318.00
495;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;5;02/06/2025;30/05/2025;318.00
495;5º ANO - MANHÃ;;SE;424.00;0.00;0.00;0.00;0.00;6;30/06/2025;30/06/2025;318.00
