matricula;turma;atividade;tipo_duplicata;valor;vlr_desconto;vlr_multa;vlr_juros;valor_atual;parcela;dt_vencimento;dt_pgto;vlr_pago
954;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;8;02/09/2024;22/08/2024;342.00
954;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;9;30/09/2024;30/09/2024;342.00
954;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;10;31/10/2024;28/10/2024;342.00
954;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;11;02/12/2024;25/11/2024;342.00
954;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;12;20/12/2024;20/12/2024;342.00
962;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;1;31/01/2024;09/01/2024;342.00
962;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;2;29/02/2024;29/02/2024;342.00
962;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;3;01/04/2024;28/03/2024;342.00
962;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;4;30/04/2024;30/04/2024;342.00
962;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;5;31/05/2024;31/05/2024;342.00
962;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;6;01/07/2024;28/06/2024;342.00
962;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;7;31/07/2024;31/07/2024;342.00
962;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;0.12;0.00;8;02/09/2024;03/09/2024;367.32
962;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;9;30/09/2024;30/09/2024;342.00
962;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;10;31/10/2024;31/10/2024;342.00
962;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;11;02/12/2024;28/11/2024;342.00
962;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;12;20/12/2024;20/12/2024;342.00
850;INFANTIL IV B - TARDE;;SE;965.00;0.00;0.00;0.00;0.00;1;31/01/2024;12/12/2023;804.60
850;INFANTIL IV B - TARDE;;SE;1045.00;0.00;0.00;0.00;0.00;2;29/02/2024;29/02/2024;948.50
850;INFANTIL IV B - TARDE;;SE;1045.00;0.00;0.00;0.00;0.00;3;01/04/2024;27/03/2024;948.50
850;INFANTIL IV B - TARDE;;SE;1045.00;0.00;0.00;0.00;0.00;4;30/04/2024;29/04/2024;948.50
850;INFANTIL IV B - TARDE;;SE;1045.00;0.00;0.00;0.00;0.00;5;31/05/2024;23/05/2024;948.50
850;INFANTIL IV B - TARDE;;SE;1045.00;0.00;0.00;0.00;0.00;6;01/07/2024;27/06/2024;948.50
850;INFANTIL IV B - TARDE;;SE;1045.00;0.00;0.00;0.00;0.00;7;31/07/2024;29/07/2024;948.50
850;INFANTIL IV B - TARDE;;SE;450.00;0.00;0.00;0.00;0.00;8;02/09/2024;20/08/2024;432.00
850;INFANTIL IV B - TARDE;;SE;450.00;0.00;0.00;0.00;0.00;9;30/09/2024;30/09/2024;432.00
850;INFANTIL IV B - TARDE;;SE;450.00;0.00;0.00;0.00;0.00;10;31/10/2024;28/10/2024;432.00
850;INFANTIL IV B - TARDE;;SE;450.00;0.00;0.00;0.00;0.00;11;02/12/2024;25/11/2024;432.00
850;INFANTIL IV B - TARDE;;SE;450.00;0.00;0.00;0.00;0.00;12;20/12/2024;20/12/2024;432.00
966;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;1;31/01/2024;11/01/2024;342.00
966;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;2;29/02/2024;29/02/2024;342.00
966;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;3;01/04/2024;28/03/2024;342.00
966;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;4;30/04/2024;30/04/2024;342.00
966;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;5;31/05/2024;29/05/2024;342.00
966;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;6;01/07/2024;26/06/2024;342.00
966;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;7;31/07/2024;29/07/2024;342.00
966;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;8;02/09/2024;29/08/2024;342.00
966;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;9;30/09/2024;30/09/2024;342.00
966;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;10;31/10/2024;31/10/2024;342.00
966;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;11;02/12/2024;02/12/2024;342.00
966;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;12;20/12/2024;20/12/2024;342.00
780;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;1;31/01/2024;15/12/2023;316.00
780;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;2;29/02/2024;29/02/2024;342.00
780;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;3;01/04/2024;01/04/2024;342.00
780;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;4;30/04/2024;30/04/2024;342.00
780;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;5;31/05/2024;31/05/2024;342.00
780;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;6;01/07/2024;01/07/2024;342.00
780;INFANTIL IV B - TARDE;;SE;397.75;0.00;7.20;8.08;0.00;7;31/07/2024;07/10/2024;413.03
780;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;10.93;0.00;8;02/09/2024;03/12/2024;378.13
780;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;8.67;0.00;9;30/09/2024;11/12/2024;375.87
780;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;4.99;0.00;10;31/10/2024;11/12/2024;372.19
780;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;6.06;0.00;11;02/12/2024;22/01/2025;373.26
780;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;3.92;0.00;12;20/12/2024;22/01/2025;371.12
784;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;1;31/01/2024;09/11/2023;316.00
784;INFANTIL IV B - TARDE;;SE;450.00;0.00;0.00;0.00;0.00;2;29/02/2024;29/02/2024;432.00
784;INFANTIL IV B - TARDE;;SE;450.00;0.00;0.00;0.00;0.00;3;01/04/2024;22/03/2024;432.00
784;INFANTIL IV B - TARDE;;SE;450.00;0.00;0.00;0.00;0.00;4;30/04/2024;19/04/2024;432.00
784;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;5;31/05/2024;21/05/2024;342.00
784;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;0.83;0.00;6;01/07/2024;20/06/2024;368.03
784;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;7;31/07/2024;19/07/2024;342.00
784;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;8;02/09/2024;20/08/2024;342.00
784;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;9;30/09/2024;30/09/2024;342.00
784;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;10;31/10/2024;18/10/2024;342.00
784;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;11;02/12/2024;19/11/2024;342.00
784;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;12;20/12/2024;20/12/2024;342.00
939;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;1;31/01/2024;13/12/2023;316.00
939;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;2;29/02/2024;29/02/2024;342.00
939;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;3;01/04/2024;01/04/2024;342.00
939;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;4;30/04/2024;30/04/2024;342.00
939;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;5;31/05/2024;31/05/2024;342.00
939;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;6;01/07/2024;01/07/2024;342.00
939;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;7;31/07/2024;31/07/2024;342.00
939;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;0.24;0.00;8;02/09/2024;04/09/2024;367.44
939;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;9;30/09/2024;30/09/2024;342.00
939;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;10;31/10/2024;31/10/2024;342.00
939;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;11;02/12/2024;02/12/2024;342.00
939;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;12;20/12/2024;20/12/2024;342.00
984;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;2;29/02/2024;05/03/2024;342.00
984;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;3;01/04/2024;05/03/2024;342.00
984;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;4;30/04/2024;05/04/2024;342.00
984;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;5;31/05/2024;08/05/2024;342.00
984;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;6;01/07/2024;01/07/2024;342.00
984;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;7;31/07/2024;30/07/2024;342.00
984;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;8;02/09/2024;02/09/2024;342.00
984;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;9;30/09/2024;07/10/2024;342.00
984;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;0.95;0.00;10;31/10/2024;08/11/2024;368.15
984;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;11;02/12/2024;03/12/2024;342.00
984;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;2.85;0.00;12;20/12/2024;13/01/2025;370.05
818;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;1;31/01/2024;15/02/2024;324.00
818;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;84.11;0.00;2;29/02/2024;12/01/2026;451.31
818;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;80.31;0.00;3;01/04/2024;12/01/2026;447.51
818;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;76.86;0.00;4;30/04/2024;12/01/2026;444.06
818;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;73.18;0.00;5;31/05/2024;12/01/2026;440.38
818;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;69.50;0.00;6;01/07/2024;12/01/2026;436.70
818;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;65.93;0.00;7;31/07/2024;12/01/2026;433.13
818;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;62.01;0.00;8;02/09/2024;12/01/2026;429.21
818;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;58.69;0.00;9;30/09/2024;12/01/2026;425.89
818;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;55.00;0.00;10;31/10/2024;12/01/2026;422.20
818;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;51.20;0.00;11;02/12/2024;12/01/2026;418.40
818;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;49.06;0.00;12;20/12/2024;12/01/2026;416.26
782;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;1;31/01/2024;01/02/2024;324.00
782;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;0.95;0.00;2;29/02/2024;08/03/2024;368.15
782;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;0.83;0.00;3;01/04/2024;08/04/2024;368.03
782;INFANTIL IV B - TARDE;;SE;450.00;0.00;7.20;1.07;0.00;4;30/04/2024;09/05/2024;458.27
782;INFANTIL IV B - TARDE;;SE;450.00;0.00;7.20;0.83;0.00;5;31/05/2024;07/06/2024;458.03
782;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;0.95;0.00;6;01/07/2024;09/07/2024;368.15
782;INFANTIL IV B - TARDE;;SE;450.00;0.00;7.20;0.95;0.00;7;31/07/2024;08/08/2024;458.15
782;INFANTIL IV B - TARDE;;SE;450.00;0.00;7.20;0.83;0.00;8;02/09/2024;09/09/2024;458.03
782;INFANTIL IV B - TARDE;;SE;450.00;0.00;7.20;0.83;0.00;9;30/09/2024;07/10/2024;458.03
782;INFANTIL IV B - TARDE;;SE;450.00;0.00;7.20;0.83;0.00;10;31/10/2024;07/11/2024;458.03
782;INFANTIL IV B - TARDE;;SE;450.00;0.00;9.00;0.59;0.00;11;02/12/2024;06/12/2024;459.59
782;INFANTIL IV B - TARDE;;SE;450.00;0.00;7.20;2.38;0.00;12;20/12/2024;09/01/2025;459.58
974;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;1;31/01/2024;25/01/2024;342.00
974;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;2;29/02/2024;29/02/2024;342.00
974;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;3;01/04/2024;01/04/2024;342.00
974;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;4;30/04/2024;30/04/2024;342.00
974;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;5;31/05/2024;06/06/2024;342.00
974;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;6;01/07/2024;01/07/2024;342.00
974;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;7;31/07/2024;01/08/2024;342.00
974;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;8;02/09/2024;02/09/2024;342.00
974;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;9;30/09/2024;01/10/2024;342.00
974;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;10;31/10/2024;31/10/2024;342.00
974;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;11;02/12/2024;02/12/2024;342.00
974;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;12;20/12/2024;20/12/2024;342.00
959;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;1;31/01/2024;04/01/2024;342.00
959;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;2;29/02/2024;29/02/2024;342.00
959;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;3;01/04/2024;01/04/2024;342.00
959;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;4;30/04/2024;25/04/2024;342.00
959;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;5;31/05/2024;29/05/2024;342.00
959;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;6;01/07/2024;28/06/2024;342.00
959;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;7;31/07/2024;25/07/2024;342.00
959;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;8;02/09/2024;26/08/2024;342.00
959;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;9;30/09/2024;30/09/2024;342.00
959;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;10;31/10/2024;30/10/2024;342.00
959;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;11;02/12/2024;26/11/2024;342.00
959;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;12;20/12/2024;20/12/2024;342.00
852;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;1;31/01/2024;27/11/2023;306.00
852;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;2;29/02/2024;22/02/2024;324.00
852;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;3;01/04/2024;28/03/2024;324.00
852;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;4;30/04/2024;30/04/2024;324.00
852;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;5;31/05/2024;29/05/2024;324.00
852;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;6;01/07/2024;21/06/2024;324.00
852;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;7;31/07/2024;22/07/2024;324.00
852;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;8;02/09/2024;27/08/2024;324.00
852;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;9;30/09/2024;30/09/2024;324.00
852;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;10;31/10/2024;29/10/2024;324.00
852;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;11;02/12/2024;19/11/2024;324.00
852;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;12;20/12/2024;20/12/2024;324.00
990;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;4;30/04/2024;29/04/2024;306.00
990;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;5;31/05/2024;31/05/2024;306.00
990;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;6;01/07/2024;01/07/2024;306.00
990;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;7;31/07/2024;26/07/2024;306.00
990;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;8;02/09/2024;26/08/2024;306.00
990;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;9;30/09/2024;30/09/2024;306.00
990;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;10;31/10/2024;30/10/2024;306.00
990;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;11;02/12/2024;29/11/2024;306.00
990;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;12;20/12/2024;20/12/2024;306.00
817;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;1;31/01/2024;19/01/2024;360.00
817;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;2.61;0.00;2;29/02/2024;22/03/2024;369.81
817;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;35.16;0.00;3;01/04/2024;03/09/2024;402.36
817;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;4.04;0.00;4;30/04/2024;03/06/2024;371.24
817;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;0.36;0.00;5;31/05/2024;03/06/2024;367.56
817;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;24.35;0.00;6;01/07/2024;03/09/2024;391.55
817;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;7;31/07/2024;30/07/2024;342.00
817;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;0.12;0.00;8;02/09/2024;03/09/2024;367.32
817;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;9;30/09/2024;30/09/2024;342.00
817;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;10;31/10/2024;31/10/2024;342.00
817;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;11;02/12/2024;29/11/2024;342.00
817;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;2.14;0.00;12;20/12/2024;07/01/2025;369.34
890;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;1;31/01/2024;15/12/2023;280.00
890;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;2;29/02/2024;22/02/2024;306.00
890;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;3;01/04/2024;15/03/2024;306.00
890;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;4;30/04/2024;08/04/2024;306.00
890;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;5;31/05/2024;06/05/2024;306.00
890;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;6;01/07/2024;10/06/2024;306.00
890;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;7;31/07/2024;10/07/2024;306.00
890;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;8;02/09/2024;12/08/2024;306.00
890;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;9;30/09/2024;30/09/2024;306.00
890;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;10;31/10/2024;28/10/2024;306.00
890;INFANTIL IV B - TARDE;;SE;360.00;0.00;7.20;0.83;0.00;11;02/12/2024;09/12/2024;368.03
890;INFANTIL IV B - TARDE;;SE;360.00;0.00;0.00;0.00;0.00;12;20/12/2024;10/12/2024;306.00
905;INFANTIL V A - MANHÃ;;SE;360.00;0.00;0.00;0.00;0.00;1;31/01/2024;15/12/2023;300.00
905;INFANTIL V A - MANHÃ;;SE;360.00;0.00;0.00;0.00;0.00;2;29/02/2024;29/02/2024;324.00
905;INFANTIL V A - MANHÃ;;SE;360.00;0.00;0.00;0.00;0.00;3;01/04/2024;01/04/2024;324.00
905;INFANTIL V A - MANHÃ;;SE;360.00;0.00;0.00;0.00;0.00;4;30/04/2024;30/04/2024;324.00
905;INFANTIL V A - MANHÃ;;SE;360.00;0.00;0.00;0.00;0.00;5;31/05/2024;31/05/2024;324.00
905;INFANTIL V A - MANHÃ;;SE;360.00;0.00;0.00;0.00;0.00;6;01/07/2024;28/06/2024;324.00
905;INFANTIL V A - MANHÃ;;SE;360.00;0.00;0.00;0.00;0.00;7;31/07/2024;31/07/2024;324.00
905;INFANTIL V A - MANHÃ;;SE;360.00;0.00;0.00;0.00;0.00;8;02/09/2024;29/08/2024;324.00
905;INFANTIL V A - MANHÃ;;SE;360.00;0.00;0.00;0.00;0.00;9;30/09/2024;30/09/2024;324.00
905;INFANTIL V A - MANHÃ;;SE;360.00;0.00;0.00;0.00;0.00;10;31/10/2024;31/10/2024;324.00
905;INFANTIL V A - MANHÃ;;SE;360.00;0.00;0.00;0.00;0.00;11;02/12/2024;02/12/2024;324.00
905;INFANTIL V A - MANHÃ;;SE;360.00;0.00;0.00;0.00;0.00;12;20/12/2024;20/12/2024;324.00
937;INFANTIL V A - MANHÃ;;SE;965.00;0.00;0.00;0.00;0.00;1;31/01/2024;05/12/2023;750.00
937;INFANTIL V A - MANHÃ;;SE;965.00;0.00;0.00;0.00;0.00;2;29/02/2024;29/02/2024;750.00
937;INFANTIL V A - MANHÃ;;SE;965.00;0.00;0.00;0.00;0.00;3;01/04/2024;01/04/2024;750.00
937;INFANTIL V A - MANHÃ;;SE;965.00;0.00;0.00;0.00;0.00;4;30/04/2024;22/04/2024;750.00
937;INFANTIL V A - MANHÃ;;SE;965.00;0.00;0.00;0.00;0.00;5;31/05/2024;31/05/2024;750.00
937;INFANTIL V A - MANHÃ;;SE;965.00;0.00;0.00;0.00;0.00;6;01/07/2024;27/06/2024;750.00
937;INFANTIL V A - MANHÃ;;SE;965.00;0.00;0.00;0.00;0.00;7;31/07/2024;30/07/2024;750.00
937;INFANTIL V A - MANHÃ;;SE;965.00;0.00;0.00;0.00;0.00;8;02/09/2024;30/08/2024;750.00
937;INFANTIL V A - MANHÃ;;SE;965.00;0.00;0.00;0.00;0.00;9;30/09/2024;30/09/2024;750.00
937;INFANTIL V A - MANHÃ;;SE;965.00;0.00;0.00;0.00;0.00;10;31/10/2024;30/10/2024;750.00
937;INFANTIL V A - MANHÃ;;SE;965.00;0.00;0.00;0.00;0.00;11;02/12/2024;02/12/2024;750.00
937;INFANTIL V A - MANHÃ;;SE;965.00;0.00;0.00;0.00;0.00;12;20/12/2024;20/12/2024;750.00
771;INFANTIL V A - MANHÃ;;SE;360.00;0.00;0.00;0.00;0.00;1;31/01/2024;24/11/2023;306.00
771;INFANTIL V A - MANHÃ;;SE;360.00;0.00;0.00;0.00;0.00;2;29/02/2024;29/02/2024;342.00
771;INFANTIL V A - MANHÃ;;SE;360.00;0.00;0.00;0.00;0.00;3;01/04/2024;25/03/2024;342.00
771;INFANTIL V A - MANHÃ;;SE;360.00;0.00;0.00;0.00;0.00;4;30/04/2024;30/04/2024;342.00
771;INFANTIL V A - MANHÃ;;SE;360.00;0.00;7.20;0.36;0.00;5;31/05/2024;03/06/2024;367.56
771;INFANTIL V A - MANHÃ;;SE;360.00;0.00;7.20;0.83;0.00;6;01/07/2024;08/07/2024;368.03
771;INFANTIL V A - MANHÃ;;SE;360.00;0.00;0.00;0.00;0.00;7;31/07/2024;30/07/2024;342.00
771;INFANTIL V A - MANHÃ;;SE;360.00;0.00;0.00;0.00;0.00;8;02/09/2024;02/09/2024;342.00
771;INFANTIL V A - MANHÃ;;SE;360.00;0.00;0.00;0.00;0.00;9;30/09/2024;30/09/2024;342.00
771;INFANTIL V A - MANHÃ;;SE;360.00;0.00;0.00;0.00;0.00;10;31/10/2024;28/10/2024;342.00
771;INFANTIL V A - MANHÃ;;SE;360.00;0.00;0.00;0.00;0.00;11;02/12/2024;25/11/2024;342.00
771;INFANTIL V A - MANHÃ;;SE;360.00;0.00;0.00;0.00;0.00;12;20/12/2024;20/12/2024;342.00
914;INFANTIL V A - MANHÃ;;SE;965.00;0.00;0.00;0.00;0.00;1;31/01/2024;21/12/2023;760.00
914;INFANTIL V A - MANHÃ;;SE;1045.00;0.00;20.90;218.98;0.00;2;29/02/2024;25/11/2025;1284.88
914;INFANTIL V A - MANHÃ;;SE;1045.00;0.00;20.90;207.94;0.00;3;01/04/2024;25/11/2025;1273.84
914;INFANTIL V A - MANHÃ;;SE;485.00;0.00;0.00;0.00;0.00;4;30/04/2024;30/04/2024;467.00
914;INFANTIL V A - MANHÃ;;SE;485.00;0.00;0.00;0.00;0.00;5;31/05/2024;31/05/2024;467.00
914;INFANTIL V A - MANHÃ;;SE;485.00;0.00;9.70;8.48;0.00;6;01/07/2024;23/08/2024;503.18
914;INFANTIL V A - MANHÃ;;SE;485.00;0.00;9.70;3.68;0.00;7;31/07/2024;23/08/2024;498.38
914;INFANTIL V A - MANHÃ;;SE;485.00;0.00;9.70;71.86;0.00;8;02/09/2024;25/11/2025;566.56
914;INFANTIL V A - MANHÃ;;SE;485.00;0.00;9.70;67.38;0.00;9;30/09/2024;25/11/2025;562.08
914;INFANTIL V A - MANHÃ;;SE;485.00;0.00;9.70;62.42;0.00;10;31/10/2024;25/11/2025;557.12
